epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1536236373,09/06/2018 08:19:33 -04:00,1,40.4397,-79.942,15213,,,
1536237299,09/06/2018 08:34:59 -04:00,4,40.4273,-79.9352,15217,,,
1536238736,09/06/2018 08:58:56 -04:00,1,40.4432,-79.948,15213,,,
1536238975,09/06/2018 09:02:55 -04:00,5,40.4847,-80.0475,15212,Sickening sources!,Everything,Shut Industry Down!
1536241298,09/06/2018 09:41:38 -04:00,4,40.3375,-79.8173,15132,"Industrial,  can't sit 9n out deck, the air smells awful! Shame on Pittsburgh ",,
1536246059,09/06/2018 11:00:59 -04:00,5,40.4431,-79.9453,15213,Sulphur at 3am again,Sore throat,
1536246099,09/06/2018 11:01:39 -04:00,4,40.4526,-79.9358,15232,,,
1536246484,09/06/2018 11:08:04 -04:00,1,40.4714,-79.7967,15235,,,
1536249073,09/06/2018 11:51:13 -04:00,3,40.4278,-79.8925,15218,Sewage,,
1536255881,09/06/2018 13:44:41 -04:00,5,40.4549,-80.0066,15212,Helicopter exhaust ,,
1536260638,09/06/2018 15:03:58 -04:00,3,40.4472,-79.9086,15208,Industrial ,"Headache, general grogginess, muscle fatigue","I noticed the smell late last night until the storm today, about noon"
1536267748,09/06/2018 17:02:28 -04:00,2,40.4868,-79.8952,15238,Sewage ,,
1536276782,09/06/2018 19:33:02 -04:00,5,40.4242,-79.9397,15207,Industrial ,It’s hard to breathe ,
1536276794,09/06/2018 19:33:14 -04:00,2,40.4526,-79.9404,15213,,,
1536286803,09/06/2018 22:20:03 -04:00,3,40.4069,-79.754,15146,Industrial stench. Landfill odor?,,
1536288672,09/06/2018 22:51:12 -04:00,4,40.4563,-80.0041,15212,Mysterious cloud-AGH,Questionable exhaust,White smoke exhaust from stainless newer addition of AGH. Sound like s locomotive. Could not tell you what kind of pollution it is-bug it’s probably not good.
1536290501,09/06/2018 23:21:41 -04:00,5,40.4578,-80.0072,15212,No smell-weird white smoke from Allegheny General Hospital,None that have immediate short term effecy,We’ve been witnessing a thick white cloud being punched out of the lower  portion of the back end of AGH-towards east park (Sandusky at the hospital) and Parkhurst. Exhaust of unknown consequence. Have video of it.
1536297686,09/07/2018 01:21:26 -04:00,4,40.4184,-79.8829,15218,Skunk,Headache - woke me up,
1536314296,09/07/2018 05:58:16 -04:00,2,40.4342,-79.9187,15217,,,
1536319264,09/07/2018 07:21:04 -04:00,1,40.4289,-79.8857,15218,,,
1536320487,09/07/2018 07:41:27 -04:00,3,40.4439,-79.9582,15213,Smoke,,
1536321370,09/07/2018 07:56:10 -04:00,1,40.4714,-79.7976,15235,,,
1536323034,09/07/2018 08:23:54 -04:00,3,40.4344,-79.9116,15217,,,
1536326586,09/07/2018 09:23:06 -04:00,5,40.5121,-80.1059,15202,Thick odor of burning plastic and a lot of smoke coming from the shredder at Metalico on Neville Island.,"Headache, burning throat. Can’t be outside and have to close my home’s windows due to the odor.",ACHD complaint filed.
1536330813,09/07/2018 10:33:33 -04:00,4,40.4082,-79.8774,15104,,,
1536330842,09/07/2018 10:34:02 -04:00,5,40.4099,-79.8789,15104,,,
1536331402,09/07/2018 10:43:22 -04:00,4,40.4861,-80.049,15212,"Strong industrial & chemical, despite the breeze, just plain firty",3rd day of headache. Outdoors 15 minutes at most,This is awful!
1536332476,09/07/2018 11:01:16 -04:00,4,40.3096,-79.8967,15025,Industrial,,
1536333750,09/07/2018 11:22:30 -04:00,4,40.3498,-79.9514,15122,"tar/industrial - like hot asphalt, but overpowering",,
1536334083,09/07/2018 11:28:03 -04:00,3,40.4569,-80.0056,15212,Diesel fuel ,,
1536336244,09/07/2018 12:04:04 -04:00,3,40.293,-79.917,15025,Steel mill ,Cough,The air in this area needs to be addressed 
1536340705,09/07/2018 13:18:25 -04:00,4,40.474,-79.9625,15201,Industrial ,,
1536342041,09/07/2018 13:40:41 -04:00,3,40.4764,-79.9594,15201,Ferrous ,,
1536345156,09/07/2018 14:32:36 -04:00,4,40.4225,-79.9458,15207,Industrial acrid / asphalt-like,,
1536346016,09/07/2018 14:46:56 -04:00,3,40.4449,-79.9568,15213,smoke,,
1536346915,09/07/2018 15:01:55 -04:00,4,40.3008,-79.8773,15025,Industrial ,"Headache, nasal irritation ",
1536352331,09/07/2018 16:32:11 -04:00,3,40.4748,-79.9653,15201,Ferrous ,None ,
1536353225,09/07/2018 16:47:05 -04:00,3,40.4564,-79.9261,15206,Leaking grease container behind a pizza place smells like rotting food,,
1536365529,09/07/2018 20:12:09 -04:00,1,40.471,-79.7994,15235,,,
1536399556,09/08/2018 05:39:16 -04:00,3,40.2832,-79.8899,15025,Industrial ,Headache ,
1536406848,09/08/2018 07:40:48 -04:00,1,40.4708,-79.7974,15235,,,
1536408579,09/08/2018 08:09:39 -04:00,1,40.428,-79.8822,15218,,,
1536418403,09/08/2018 10:53:23 -04:00,4,40.2801,-79.9029,15025,Mill metallic ,Nosebleed ,
1536418484,09/08/2018 10:54:44 -04:00,1,40.314,-79.8947,15025,,,
1536427603,09/08/2018 13:26:43 -04:00,5,40.4569,-80.0042,15212,Jet Fuel Poison-Toxic Funes!,Cancer! Difficulty breathing,Fumes of crappy cheap diesel coming inside my house from the Helicopters idling at Alegheny General Hospital!!! ACHD-please make regulations so this doesn’t kill us!
1536427684,09/08/2018 13:28:04 -04:00,5,40.4574,-80.0043,15212,Helicopter exhaust ,,The fumes are so bad I can smell it from inside my home. 
1536433799,09/08/2018 15:09:59 -04:00,5,40.4575,-80.006,15212,"Idling, Fuel Polluting Helicopter!","Choking, Hard to Breathe",AGH Helicopter pollution-ridiculous!
1536433855,09/08/2018 15:10:55 -04:00,1,40.4578,-80.016,15212,,,
1536433974,09/08/2018 15:12:54 -04:00,5,40.4554,-80.004,15212,Helicopter exhaust-landing AGH,Headache-TIRED OF REPORTING-Criminal!,AGH cutting corners on fuel-can care less about its neighbors health and quality of air/noise!!!
1536434035,09/08/2018 15:13:55 -04:00,5,40.4571,-80.0061,15212,Helicopter exhaust ,,
1536435375,09/08/2018 15:36:15 -04:00,5,40.4553,-80.0053,15212,Helicopter exhaust ,,
1536437034,09/08/2018 16:03:54 -04:00,5,40.4555,-80.0049,15212,Jet fuel from AFH Helicopter,Headache-difficulty Breathing,
1536437187,09/08/2018 16:06:27 -04:00,1,40.4709,-79.7982,15235,,,
1536441197,09/08/2018 17:13:17 -04:00,5,40.457,-80.0041,15212,Helicopter exhaust ,,
1536489560,09/09/2018 06:39:20 -04:00,1,40.4292,-79.8849,15218,,,
1536496861,09/09/2018 08:41:01 -04:00,5,40.407,-79.8791,15104,,,
1536496886,09/09/2018 08:41:26 -04:00,4,40.4055,-79.8794,15104,,,
1536506935,09/09/2018 11:28:55 -04:00,1,40.4419,-79.9424,15213,,,
1536527874,09/09/2018 17:17:54 -04:00,1,40.4708,-79.7966,15235,,,
1536534551,09/09/2018 19:09:11 -04:00,1,40.4708,-79.7969,15235,,,
1536536616,09/09/2018 19:43:36 -04:00,5,40.4186,-79.882,15218,"Foul, skunk like",,
1536537058,09/09/2018 19:50:58 -04:00,5,40.3013,-79.942,15025,"Industrial, sulfur. ",,
1536537228,09/09/2018 19:53:48 -04:00,3,40.3039,-79.907,15025,Clairton Coke Works sulfur gases ,Irritated breathing ,
1536537829,09/09/2018 20:03:49 -04:00,4,40.3955,-79.96,15227,Coke plant,Headache ,
1536539234,09/09/2018 20:27:14 -04:00,2,40.4665,-79.9531,15201,Industrial,,
1536542910,09/09/2018 21:28:30 -04:00,3,40.3218,-79.9519,15236,Industrial/ rotten eggs,,
1536548205,09/09/2018 22:56:45 -04:00,3,40.3622,-80.0502,15228,Strong Coal smoke smell,,
1536554803,09/10/2018 00:46:43 -04:00,1,40.4805,-79.9277,15206,,,
1536575325,09/10/2018 06:28:45 -04:00,1,40.4696,-79.8002,15235,,,
1536597296,09/10/2018 12:34:56 -04:00,3,40.4276,-79.8865,15218,,,
1536598600,09/10/2018 12:56:40 -04:00,4,40.4838,-80.0467,15212,"Dank, wet sand & rotting wood","Headache, chest pressure",Disgusting-on a Green Air Day!
1536599491,09/10/2018 13:11:31 -04:00,4,40.4416,-79.9966,15219,Burning chemical ,,
1536600862,09/10/2018 13:34:22 -04:00,2,40.4659,-79.9519,15224,Asbestos ,,
1536602187,09/10/2018 13:56:27 -04:00,4,40.4533,-80.0134,15233,Industrial ,Asthma ,
1536612188,09/10/2018 16:43:08 -04:00,5,40.4268,-79.884,15218,Serious sulfur plume carried through neighborhood. Sensors levels trigger alarm. See Breathe Cam Edgar Thomson South 15:30 Blast Furnace.,,
1536612216,09/10/2018 16:43:36 -04:00,3,40.4261,-79.9352,15217,Sulphur,,
1536612972,09/10/2018 16:56:12 -04:00,4,40.4404,-79.9619,15213,Industrial ,,Throat irritant 
1536615111,09/10/2018 17:31:51 -04:00,4,40.49,-79.9625,15209,"Sulfur, industry",,
1536616155,09/10/2018 17:49:15 -04:00,3,40.4893,-79.9033,15215,“ooh ooh that smell” H2S,,
1536620919,09/10/2018 19:08:39 -04:00,1,40.5184,-79.8309,15139,,,
1536634997,09/10/2018 23:03:17 -04:00,3,40.4421,-79.8939,15221,Tar or petroleum ,,
1536663331,09/11/2018 06:55:31 -04:00,4,40.4696,-79.9809,15212,"Industrial, burnt rubber",,
1536664329,09/11/2018 07:12:09 -04:00,4,40.4405,-79.966,15213,Burning rubber,,
1536665821,09/11/2018 07:37:01 -04:00,3,40.3981,-79.8606,15104,Plasticy smells,,
1536668990,09/11/2018 08:29:50 -04:00,3,40.4203,-80.0037,15211,Industrial,,
1536671034,09/11/2018 09:03:54 -04:00,1,40.4709,-79.799,15235,,,
1536672464,09/11/2018 09:27:44 -04:00,1,40.4446,-79.9474,15213,,,
1536674741,09/11/2018 10:05:41 -04:00,1,40.4706,-79.7988,15235,,,
1536685908,09/11/2018 13:11:48 -04:00,1,40.4123,-79.9038,15120,,,
1536699585,09/11/2018 16:59:45 -04:00,3,40.4119,-79.9104,15120,Railroad dust and diesel.,"Headache, sneezing.",
1536703367,09/11/2018 18:02:47 -04:00,3,40.4258,-79.8636,15221,Sulfur/rotten egg-like,,
1536706917,09/11/2018 19:01:57 -04:00,1,40.47,-79.7978,15235,,,
1536718386,09/11/2018 22:13:06 -04:00,1,40.3069,-80.0468,15102,,,
1536755664,09/12/2018 08:34:24 -04:00,4,40.4558,-80.0053,15212,Diesel fumes ,Difficulty Breathing,Idling truck from tree service in not property zoned in a residential neighborhood
1536755670,09/12/2018 08:34:30 -04:00,4,40.4572,-80.007,15212,,,
1536756154,09/12/2018 08:42:34 -04:00,5,40.422,-79.9236,15217,Industrial ,,
1536756446,09/12/2018 08:47:26 -04:00,4,40.4313,-79.9236,15217,Fumes. Smog,,
1536762097,09/12/2018 10:21:37 -04:00,4,40.4839,-80.0494,15212,"Approximately 6:30-7am-dank sand, rotting wood smell permeated my walk from front door to curbside. Trash & recycling day","Headache, irritated throat & chest","Checked purple air which spiked at 72 @ 6:50 am.
All AQI #’s are green. Seriously doubt all data as it doesn’t represent the environment I experience at any given time. They are guides subject to wind patterns & fugitive emissions from industry. "
1536770575,09/12/2018 12:42:55 -04:00,3,40.5149,-79.8414,15139,Natural gas,,Smells all throughout town. 
1536773980,09/12/2018 13:39:40 -04:00,3,40.4422,-79.9249,15217,Sulphur,Headache,
1536777377,09/12/2018 14:36:17 -04:00,2,40.4287,-79.8948,15218,Rotten eggs,,
1536782350,09/12/2018 15:59:10 -04:00,3,40.4522,-79.9429,15213,,,
1536782621,09/12/2018 16:03:41 -04:00,4,40.4471,-79.9625,15213,,,
1536783568,09/12/2018 16:19:28 -04:00,3,40.4276,-79.8351,15145,Wood Smoke.,,
1536784850,09/12/2018 16:40:50 -04:00,2,40.4565,-79.9143,15206,Rotten eggs,,
1536784888,09/12/2018 16:41:28 -04:00,3,40.4383,-79.9168,15217,Rotten eggs,,
1536786508,09/12/2018 17:08:28 -04:00,5,40.4503,-79.9066,15208,,,
1536787037,09/12/2018 17:17:17 -04:00,3,40.4392,-79.9587,15213,Industrial sulfur ,,
1536787409,09/12/2018 17:23:29 -04:00,2,40.4307,-79.9696,15203,"Sulfurous, ",,Nose and throat irritation 
1536788196,09/12/2018 17:36:36 -04:00,4,40.4384,-79.9896,15219,Rotten egg stink,Nasal unpleasantness ,
1536793622,09/12/2018 19:07:02 -04:00,1,40.4719,-79.7965,15235,,,
1536801745,09/12/2018 21:22:25 -04:00,3,40.32,-79.9523,15236,Industrial ,,
1536803489,09/12/2018 21:51:29 -04:00,1,40.4552,-79.9758,15222,,,Should we report the grease smell from a restaurant?
1536833349,09/13/2018 06:09:09 -04:00,4,40.4064,-79.9115,15120,it smells like pollution from the Coke factory,dizzy respiratory irritation headache,"get it together, them on Valley is where my family businesses and I have a right to not breathe pollution from the Clairton factory"
1536835235,09/13/2018 06:40:35 -04:00,2,40.3201,-79.952,15236,Industrial ,,
1536839389,09/13/2018 07:49:49 -04:00,3,40.2759,-79.8916,15037,,,
1536839498,09/13/2018 07:51:38 -04:00,2,40.332,-79.9045,15122,Smells like teen spirit,Urge to rock and wear flannel,"How about we use facts, technology, and actual air monitors rather than personal perception?"
1536839663,09/13/2018 07:54:23 -04:00,3,40.4315,-79.9171,15217,,,
1536841269,09/13/2018 08:21:09 -04:00,3,40.4562,-80.1105,15136,Chemicals,,
1536841419,09/13/2018 08:23:39 -04:00,3,40.383,-79.9716,15227,Industrial ,,
1536841821,09/13/2018 08:30:21 -04:00,4,40.458,-80.0072,15212,Diesel fumes from a work truck on a residential lot,,
1536843205,09/13/2018 08:53:25 -04:00,3,40.4675,-79.9605,15201,Indistrial,,Clean our air please. 
1536843266,09/13/2018 08:54:26 -04:00,4,40.4432,-79.9887,15219,Grease smoke,,
1536843414,09/13/2018 08:56:54 -04:00,3,40.4226,-79.928,15217,Industrial,,
1536845069,09/13/2018 09:24:29 -04:00,5,40.3027,-80.0613,15102,USS SULFUR ROTTEN EGGS,"Wheezing, dizziness, baby coughing!",Baby wheezing. On way to emergency room! 
1536852479,09/13/2018 11:27:59 -04:00,1,40.4505,-79.9255,15232,,,
1536853816,09/13/2018 11:50:16 -04:00,2,40.4284,-79.8822,15218,Sulfur.,,
1536853893,09/13/2018 11:51:33 -04:00,5,40.3987,-79.8627,15104,"Metallic, sulphuric, dank smoke ",,Please hold Edgar Thomson US Steel Works responsible for their emissions 
1536854373,09/13/2018 11:59:33 -04:00,3,40.443,-79.9891,15219,"Sulfur, industrial ",,
1536858465,09/13/2018 13:07:45 -04:00,4,40.4437,-79.9628,15213,Rotten sewage,,
1536863350,09/13/2018 14:29:10 -04:00,1,40.3834,-79.9737,15227,,,
1536874340,09/13/2018 17:32:20 -04:00,2,40.325,-79.9554,15236,Industrial ,,
1536875081,09/13/2018 17:44:41 -04:00,3,40.3944,-79.874,15122,"Smoky.  Not sulfur dioxide odor, for a change",,
1536879259,09/13/2018 18:54:19 -04:00,1,40.3816,-79.9735,15227,,,
1536879287,09/13/2018 18:54:47 -04:00,1,40.4709,-79.7979,15235,,,
1536881763,09/13/2018 19:36:03 -04:00,3,40.3772,-80.0638,15243,Diesel fumes and burning rubber,,
1536884666,09/13/2018 20:24:26 -04:00,1,40.4708,-79.7998,15235,,,
1536885855,09/13/2018 20:44:15 -04:00,3,40.3054,-79.9091,15025,Clairton Coke Works sulfur gases ,Irritated breathing ,
1536886134,09/13/2018 20:48:54 -04:00,5,40.4172,-79.8814,15218,Foul skunk,Stomach ache,
1536888705,09/13/2018 21:31:45 -04:00,5,40.4559,-80.0075,15212,Jet Fuel AGH Helicopter ,Headache. Difficulty breathing ,Fuel stench wafting over Central North Side!
1536893808,09/13/2018 22:56:48 -04:00,5,40.4551,-80.0043,15212,Jet fuel-AGH helicopters,Poisonous air-CANNOT BREATHE,Heliciptors are fueling and now taking off-Crap fuel stinking up the air in our house
1536895778,09/13/2018 23:29:38 -04:00,5,40.4561,-80.0053,15212,Worse than it gets,AGH Helicopter Fuel Exhaust,How many times do we have to report this before something is dove????!
1536908215,09/14/2018 02:56:55 -04:00,3,40.502,-80.0461,15202,Sulphur,Headache,
1536918595,09/14/2018 05:49:55 -04:00,1,40.3822,-80.0179,15234,,,
1536920199,09/14/2018 06:16:39 -04:00,1,40.4705,-79.7983,15235,,,
1536920853,09/14/2018 06:27:33 -04:00,3,40.3712,-79.9094,15207,,,
1536925466,09/14/2018 07:44:26 -04:00,3,40.4087,-79.9024,15120,foul sulphurs and voc's,headache inflamed sinus and airway dizzy sick,"my business is in the mall Valley and I have just as much a right to work and breath clean air, as you have been allowing the Clairton Coke works to pollute the valley every morning"
1536926041,09/14/2018 07:54:01 -04:00,1,40.4296,-79.9152,15217,,,
1536927258,09/14/2018 08:14:18 -04:00,3,40.3206,-79.9537,15236,Industrial ,Headache ,
1536927989,09/14/2018 08:26:29 -04:00,3,40.3425,-80.0541,15241,Exhaust fumes,Headache ,
1536940315,09/14/2018 11:51:55 -04:00,5,40.4572,-80.0047,15212,WORSE TGAN IT GETS! Jet fuel pollution!,Headache-Can’t Breathe-AGH DOESN’T CARE!,Idling Helicopter spewing jet fumes in a residential neighborhood. Nothing is being done-no one cares!
1536942817,09/14/2018 12:33:37 -04:00,1,40.3831,-79.977,15227,,,
1536944663,09/14/2018 13:04:23 -04:00,3,40.3018,-80.0609,15102,Sulfur soot,"Headache, difficulty breathing ",
1536953615,09/14/2018 15:33:35 -04:00,2,40.4257,-79.9294,15217,Metallic,,
1536960445,09/14/2018 17:27:25 -04:00,1,40.308,-80.0491,15102,,,
1536961288,09/14/2018 17:41:28 -04:00,4,40.485,-80.0479,15212,Industrial-chemical-vehicle emissions ,Headache,
1536963704,09/14/2018 18:21:44 -04:00,4,40.4579,-80.0059,15212,Industrial burnt metal / smelting / welding. ,McConway & Torley syndrome,
1536977876,09/14/2018 22:17:56 -04:00,4,40.4207,-79.9681,15203,Sulfur ,,
1537008318,09/15/2018 06:45:18 -04:00,3,40.3843,-79.9101,15120,Industrial sulfur,,
1537008608,09/15/2018 06:50:08 -04:00,1,40.4721,-79.7968,15235,,,
1537023647,09/15/2018 11:00:47 -04:00,4,40.3357,-79.9744,15236,,,
1537024304,09/15/2018 11:11:44 -04:00,3,40.3464,-79.791,15131,Industrial ,,
1537030342,09/15/2018 12:52:22 -04:00,5,40.4081,-79.9094,15120,Industrial,,
1537032375,09/15/2018 13:26:15 -04:00,3,40.3074,-80.0461,15102,wood,,
1537041382,09/15/2018 15:56:22 -04:00,3,40.3073,-80.0457,15102,burning wood and/or leaves,,
1537052777,09/15/2018 19:06:17 -04:00,5,40.4564,-80.0052,15212,Idling Helicopter jetfuel ,Headache. Difficulty Breathinh,Helicopter idling for more than 3 minutes at ALlegheny General Hospital. Polluting air in Central North Side neighborhood!
1537056400,09/15/2018 20:06:40 -04:00,1,40.4712,-79.799,15235,,,
1537057825,09/15/2018 20:30:25 -04:00,4,40.4043,-80.0147,15226,Paint like smell ,,
1537061178,09/15/2018 21:26:18 -04:00,3,40.3885,-79.9024,15120,Wood smoke,,
1537061629,09/15/2018 21:33:49 -04:00,4,40.5969,-80.1236,15143,Industrial ,,
1537066837,09/15/2018 23:00:37 -04:00,5,40.3731,-79.9139,15207,Burning smell,,
1537069495,09/15/2018 23:44:55 -04:00,5,40.4241,-79.9358,15217,"Heavy, acrid, smoke-like","Headache, burning nose and eyes",
1537070337,09/15/2018 23:58:57 -04:00,4,40.3729,-80.0893,15243,Industrial ,,11:58pm - strong industrial smell
1537070546,09/16/2018 00:02:26 -04:00,4,40.4936,-80.0586,15202,Heavy wood smoke smell.,"Burning eyes, cough, bad air smell.",Please outlaw recreational burning in densely populated areas which is most of Allegheny County. 
1537098096,09/16/2018 07:41:36 -04:00,1,40.4699,-79.798,15235,,,
1537101247,09/16/2018 08:34:07 -04:00,4,40.3203,-79.9544,15236,Industrial ,Headache ,
1537104588,09/16/2018 09:29:48 -04:00,4,40.425,-79.9426,15207,Exhaust ,Nausea,"I was walking my dog at 8:30 am Sunday morning in Schenley park and smelled horrible exhaust fumes. I’m not sure if it was coming from the highway or machinery but we go there frequently and I’ve never noticed this inside the park. People are walking, jogging—it is really terrible to be inhaling fumes when you are trying to be in nature and exercising."
1537107284,09/16/2018 10:14:44 -04:00,4,40.4265,-79.8857,15218,Nasty skunk plume carrying through.,,
1537109243,09/16/2018 10:47:23 -04:00,1,40.4718,-79.8001,15235,,,
1537120989,09/16/2018 14:03:09 -04:00,1,40.4401,-79.7411,15146,,,
1537122016,09/16/2018 14:20:16 -04:00,5,40.4553,-80.0048,15212,Jet Fuel fro AGH Helicopter,"Nausea, Headache!",AGH Helicopters using sub-par jet fuel that fills the neighborhood with fumes!!!
1537124099,09/16/2018 14:54:59 -04:00,1,40.308,-80.0478,15102,,,
1537129592,09/16/2018 16:26:32 -04:00,3,40.4558,-79.9774,15222,"Preeti's Pitt restaurant frying fish, probably strong enough to stick to clothes outdoors",,"Aren't there strict regulations on restaurant particulates? Feel free to contact me to let me know if this is the kind of report you want. Thanks, this is a great idea!"
1537131666,09/16/2018 17:01:06 -04:00,1,40.4291,-79.9157,15217,,,
1537132477,09/16/2018 17:14:37 -04:00,1,40.4712,-79.7991,15235,,,
1537144285,09/16/2018 20:31:25 -04:00,3,40.5096,-80.0945,15202,Neville Island,,
1537145174,09/16/2018 20:46:14 -04:00,1,40.4698,-79.7989,15235,,,
1537154613,09/16/2018 23:23:33 -04:00,3,40.4885,-79.904,15215,actually coming downriver from Cheswick for once. Stinks like vaporized lead and mercury. yum. ,,
1537172105,09/17/2018 04:15:05 -04:00,5,40.2908,-79.9351,15025,,,
1537180930,09/17/2018 06:42:10 -04:00,3,40.3203,-79.9526,15236,Industrial ,,
1537182458,09/17/2018 07:07:38 -04:00,3,40.4275,-79.8847,15218,Skunk.,,
1537185106,09/17/2018 07:51:46 -04:00,1,40.4713,-79.7967,15235,,,
1537185907,09/17/2018 08:05:07 -04:00,4,40.4276,-79.9729,15203,Exhaust industrial ,,
1537186307,09/17/2018 08:11:47 -04:00,3,40.4375,-79.9222,15217,Smoky,,
1537188511,09/17/2018 08:48:31 -04:00,1,40.3378,-79.8202,15132,,,
1537194947,09/17/2018 10:35:47 -04:00,3,40.302,-80.0604,15102,Industrial ,Allergies asthma ,
1537207053,09/17/2018 13:57:33 -04:00,3,40.2999,-79.8757,15025,Industrial - coke works,,
1537214764,09/17/2018 16:06:04 -04:00,3,40.4415,-80.0026,15222,industrial ,,
1537221676,09/17/2018 18:01:16 -04:00,1,40.4343,-79.9514,15213,,,
1537222453,09/17/2018 18:14:13 -04:00,1,40.4689,-79.7994,15235,,,
1537224927,09/17/2018 18:55:27 -04:00,2,40.451,-79.9506,15213,Gasoline,,
1537225313,09/17/2018 19:01:53 -04:00,1,40.471,-79.7988,15235,,,
1537227604,09/17/2018 19:40:04 -04:00,2,40.3816,-79.9745,15227,,,
1537228093,09/17/2018 19:48:13 -04:00,3,40.4973,-80.2654,15231,Industrial ,,
1537228558,09/17/2018 19:55:58 -04:00,4,40.3377,-79.9364,15122,Industrial rotten egg smell,Headache,
1537244141,09/18/2018 00:15:41 -04:00,3,40.4471,-79.9167,15206,,Industrial ,
1537269547,09/18/2018 07:19:07 -04:00,1,40.4708,-79.799,15235,,,
1537273976,09/18/2018 08:32:56 -04:00,4,40.4495,-79.9576,15213,Industrial,Nausea,
1537276763,09/18/2018 09:19:23 -04:00,3,40.4401,-79.9532,15213,Trash ,,
1537284769,09/18/2018 11:32:49 -04:00,4,40.363,-80.1086,15017,Industrial,,
1537286430,09/18/2018 12:00:30 -04:00,1,40.4333,-79.7875,15146,,,
1537297182,09/18/2018 14:59:42 -04:00,4,40.3522,-79.8813,15034,Smells like fuel,Getting out of here - in my car; bad enough to give me a headache,Just passed a bunch of big tanks on left on 837 S; I would think odors would be contained. 
1537310223,09/18/2018 18:37:03 -04:00,1,40.308,-80.047,15102,,,
1537311643,09/18/2018 19:00:43 -04:00,1,40.4707,-79.7981,15235,,,
1537323756,09/18/2018 22:22:36 -04:00,3,40.4284,-79.8822,15218,Skunk or pot smell pulled in through window rattler. Seems worse indoors than out at the moment.,,
1537328658,09/18/2018 23:44:18 -04:00,5,40.4192,-79.8451,15221,Noticed while driving between Edgewood/Forest Hills exit on the parkway. The smell is the most INTENSE sulfuric/skunky/ rotten fart smell ever; from the mill. This is AWFUL!!,Cough. Burning nose. Headache. Distress. ,
1537339452,09/19/2018 02:44:12 -04:00,4,40.4386,-79.9178,15217,Sweet industrial fumes,Runny nose,
1537341569,09/19/2018 03:19:29 -04:00,4,40.4434,-79.9576,15213,gas,,
1537349254,09/19/2018 05:27:34 -04:00,5,40.4203,-79.8816,15218,Very strong sulfur all night long and in the morning ,,"Coughing, vomiting "
1537350080,09/19/2018 05:41:20 -04:00,5,40.4194,-79.846,15221,Rotten sulfur all night long ,Sleeplessness. Anxiety. Asthma and shortness of breath. ,This STINKS!
1537351195,09/19/2018 05:59:55 -04:00,3,40.4307,-79.9803,15203,Sulfer,,
1537352120,09/19/2018 06:15:20 -04:00,4,40.4857,-80.0493,15212,Awoke by stench in home,"Headache, etc",ACHD Air Quality program does not seem to care. More importantly-industry is running the show because ACE is indebted to them & ACHD is not permitted to do their jobs!
1537352885,09/19/2018 06:28:05 -04:00,2,40.4473,-79.8963,15208,industrial,,
1537353757,09/19/2018 06:42:37 -04:00,3,40.2852,-79.8893,15025,Industrial ,"Headache, nasal irritation ",
1537354879,09/19/2018 07:01:19 -04:00,3,40.4285,-79.8839,15218,Smells like sewer gas outside.. High humidity along with industrial imissions. Surface inversion is strong.,,
1537356904,09/19/2018 07:35:04 -04:00,4,40.5134,-80.0966,15202,Industrial fumes smells like airplane glue,Dizziness naseua headache,
1537358638,09/19/2018 08:03:58 -04:00,4,40.3439,-79.819,15131,Smells like clairton works,,
1537359212,09/19/2018 08:13:32 -04:00,5,40.457,-80.0063,15212,Idling Diesel work truck,Difficulty breathing-headache,Not zoned industrial work truck polluting residential neighborhood
1537365764,09/19/2018 10:02:44 -04:00,2,40.4269,-79.8846,15218,Wind shift for the better.,,
1537386613,09/19/2018 15:50:13 -04:00,2,40.4556,-79.9252,15232,Never quite fresh,,
1537394392,09/19/2018 17:59:52 -04:00,1,40.3071,-80.0468,15102,,,
1537401934,09/19/2018 20:05:34 -04:00,1,40.4719,-79.7982,15235,,,
1537403086,09/19/2018 20:24:46 -04:00,2,40.4422,-79.9994,15222,,,
1537405697,09/19/2018 21:08:17 -04:00,4,40.4573,-80.0043,15212,Helicopter exhaust ,,Landing 
1537405875,09/19/2018 21:11:15 -04:00,3,40.4107,-79.9104,15120,Slag trucks,Sneezing,
1537413991,09/19/2018 23:26:31 -04:00,3,40.4649,-79.9223,15206,"Sewage, chemical, burning",,
1537416950,09/20/2018 00:15:50 -04:00,4,40.4566,-79.9177,15206,gas,,
1537438352,09/20/2018 06:12:32 -04:00,5,40.3056,-79.9105,15025,Clairton Coke Works sulfur gases,Breathing irritation ,Obnoxious smell started approximately 1 a.m. and has lasted throughout the night 
1537439897,09/20/2018 06:38:17 -04:00,1,40.4705,-79.7974,15235,,,
1537441137,09/20/2018 06:58:57 -04:00,3,40.4291,-79.8822,15218,Humid swampy smell currently. High CO2 level indicates pretty strong surface inversion setup.,,
1537441564,09/20/2018 07:06:04 -04:00,4,40.4841,-80.0497,15212,Crap,Crap,Disgusting 
1537442268,09/20/2018 07:17:48 -04:00,4,40.4417,-79.9636,15213,Sewer gas,,
1537442744,09/20/2018 07:25:44 -04:00,3,40.322,-79.9536,15236,Industrial ,Headache ,
